Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2015-10-16,223.04,230.48,222.87,227.01,4334500,16.644497518146483,273.4974950362929,206.91950496370694,221.31,216.88,219.25,220.69,216.43,220.00599999999986,226.7009999999997,240.2084999999999,243.17039999999983,231.80114999999995,223.24490781858555,223.24490781858555,223.24490781858555,223.24490781858555,223.24490781858555,-8.258167020856234,-6.118730175866611,9.217938965467239,27.55677523193694,1333.3333333333333,-8.30472189683726,41.2291097520188,-63.577981651376156,36.422018348623844,0.021519555440696447,24706649.99999995,-145682545.00000006,2015-10-16,16,4,289,42,0,0,0,0,0,0,0,2015,10,103.5,103.07,101.4,101.98,101.78699999999989,100.10250000000008,100.81259999999999,2033.11,2023.86,2014.89,17215.97,17141.75,17084.49,228.1
2015-10-19,226.5,231.15,224.94,228.1,2507900,15.843992477642272,270.0914849552845,206.7155150447154,227.01,221.31,216.88,215.58,223.04,222.50999999999985,224.89599999999967,238.40349999999995,242.88219999999984,231.84509999999995,224.86327187905704,224.86327187905704,224.86327187905704,224.86327187905704,224.86327187905704,-7.723973799546513,-6.439778900602592,9.00308618221958,27.599670152387677,1333.3333333333335,-7.332927076985582,42.2615347998051,-58.88054276714321,41.11945723285678,0.014628576766641062,2733611.0000000084,-90535189.99999999,2015-10-19,19,0,292,43,0,0,0,0,0,0,0,2015,10,104.09,103.5,103.07,102.23,102.0969999999999,100.24900000000008,100.78759999999998,2033.66,2033.11,2017.46,17230.54,17215.97,17131.86,213.03
2015-10-20,227.72,228.6,202.0,213.03,14900000,15.879086080025152,267.76617216005025,204.24982783994966,228.1,227.01,221.31,219.25,226.5,221.26599999999985,222.0529999999997,236.00799999999995,242.31999999999985,231.85979999999995,220.91884791937136,220.91884791937136,220.91884791937136,220.91884791937136,220.91884791937136,-8.419589095676514,-6.835740939617377,10.260008597775323,29.19389567490154,1333.3333333333333,-11.774206907976478,33.49948317399854,-76.94397993311037,23.056020066889634,0.0369164648094131,-224542999.9999999,-713859000.0,2015-10-20,20,1,293,43,0,0,0,0,0,0,0,2015,10,103.56,104.09,103.5,101.56,102.40199999999989,100.44450000000009,100.728,2030.77,2033.66,2003.69,17217.11,17230.54,17081.89,210.09
2015-10-21,211.99,214.81,208.8,210.09,4151500,15.73632254071039,264.9321450814207,201.98685491857916,213.03,228.1,227.01,216.88,227.72,219.90799999999982,219.8659999999997,233.45949999999993,241.77439999999984,231.85384999999994,217.3092319462476,217.3092319462476,217.3092319462476,217.3092319462476,217.3092319462476,-9.103167016055608,-7.289226154905023,9.956436555077087,30.674247945807274,1333.3333333333333,-9.428349715468185,32.101183216753135,-83.08946488294313,16.910535117056863,0.03705450944868642,-12205409.99999999,-211601955.0,2015-10-21,21,2,294,43,0,0,0,0,0,0,0,2015,10,102.92,103.56,104.09,101.4,102.5829999999999,100.60400000000008,100.68279999999999,2018.94,2030.77,1994.24,17168.61,17217.11,16924.75,211.72
2015-10-22,211.56,215.75,209.4,211.72,2825200,14.807124343227375,260.5037486864547,201.2752513135452,210.09,213.03,228.1,221.31,211.99,217.98999999999984,218.3659999999997,230.88949999999994,241.24539999999982,231.85769999999997,215.44615463083173,215.44615463083173,215.44615463083173,215.44615463083173,215.44615463083173,-9.404965477708089,-7.712374019465637,9.698833944000151,31.896899980502177,1333.3333333333335,-6.616090331686662,33.75222658508451,-79.68227424749163,20.317725752508355,0.03520179655683912,4605075.999999987,-145215280.00000003,2015-10-22,22,3,295,43,0,0,0,0,0,0,0,2015,10,105.02,102.92,103.56,103.07,102.93299999999991,100.88700000000009,100.6724,2052.51,2018.94,2023.86,17489.16,17168.61,17141.75,209.09
2015-10-23,215.0,215.35,207.69,209.09,4235500,14.234098893705827,256.96669778741165,200.0303022125883,211.72,210.09,213.03,227.01,211.56,214.4059999999998,217.20599999999973,228.49849999999998,240.57699999999983,231.85004999999992,213.3274364205545,213.3274364205545,213.3274364205545,213.3274364205545,213.3274364205545,-9.744038739940578,-8.118706963560626,9.55320294800014,33.13308963370495,1333.3333333333333,-5.256241787122205,32.38393480240138,-82.7199610041433,17.280038995856696,0.02967134061999783,-11139364.999999981,-202541610.0000001,2015-10-23,23,4,296,43,0,0,0,0,0,0,0,2015,10,107.96,105.02,102.92,103.5,103.5309999999999,101.35900000000008,100.7242,2075.15,2052.51,2033.11,17646.7,17489.16,17215.97,215.26
2015-10-26,211.38,215.88,210.0,215.26,3391400,13.712388943080786,254.26477788616154,199.4152221138384,209.09,211.72,210.09,228.1,215.0,211.83799999999982,217.1739999999997,226.83999999999997,240.01919999999984,231.89304999999993,213.9716242803697,213.9716242803697,213.9716242803697,213.9716242803697,213.9716242803697,-9.406457521006587,-8.37625707504982,9.355831308857272,34.18562148666151,1333.3333333333335,-0.14843677521106854,38.665858809856545,-62.857142857142875,37.142857142857125,0.035479385959595225,20924937.99999996,-112492738.00000006,2015-10-26,26,0,299,44,0,0,0,0,0,0,0,2015,10,108.03,107.96,105.02,104.09,104.1109999999999,101.97450000000009,100.77420000000001,2071.18,2075.15,2033.66,17623.05,17646.7,17230.54,210.35
2015-10-27,214.84,217.1,207.51,210.35,3519400,13.349871081577735,251.72474216315547,198.32525783684454,215.26,209.09,211.72,213.03,211.38,211.30199999999982,216.2839999999997,225.025,239.12639999999985,231.93374999999992,212.76441618691314,212.76441618691314,212.76441618691314,212.76441618691314,212.76441618691314,-9.42645562559099,-8.586296785158055,9.372557643938896,35.32424478314245,1333.3333333333335,-4.059293044469786,35.81431258833504,-71.35506003430535,28.64493996569466,0.021025777661394837,-17280253.99999999,-127754220.00000004,2015-10-27,27,1,300,44,0,0,0,0,0,0,0,2015,10,108.25,108.03,107.96,103.56,104.7799999999999,102.62600000000009,100.811,2065.89,2071.18,2030.77,17581.43,17623.05,17217.11,212.96
2015-10-28,211.31,213.45,208.3,212.96,2728600,12.402325800557207,248.05765160111443,198.4483483988856,210.35,215.26,209.09,210.09,214.84,211.87599999999983,215.89199999999968,223.25300000000001,238.17119999999986,231.97729999999993,212.82961079127546,212.82961079127546,212.82961079127546,212.82961079127546,212.82961079127546,-9.12649453230992,-8.694336334588428,9.070946383657544,36.38153784416046,1333.3333333333333,-1.8074511250461027,38.41432923948561,-62.401372212692955,37.59862778730705,0.02072308649476904,7121646.000000037,-96701584.0,2015-10-28,28,2,301,44,0,0,0,0,0,0,0,2015,10,109.15,108.25,108.03,102.92,105.55499999999991,103.21300000000011,100.8768,2090.35,2065.89,2018.94,17779.52,17581.43,17168.61,211.63
2015-10-29,211.75,213.75,210.64,211.63,1805000,12.01155122766191,245.86360245532384,197.8173975446762,212.96,210.35,215.26,211.72,211.31,211.85799999999986,214.9239999999997,221.84050000000002,237.29879999999983,232.0719999999999,212.42974052751697,212.42974052751697,212.42974052751697,212.42974052751697,212.42974052751697,-8.893573510140357,-8.734183769698815,8.645164499110578,37.29880581404842,1333.3333333333333,-4.3739550856265,37.57895994914977,-66.96397941680964,33.03602058319037,0.020846332917476822,-2400650.0000000224,-50991250.0,2015-10-29,29,3,302,44,0,0,0,0,0,0,0,2015,10,108.97,109.15,108.25,105.02,106.14499999999991,103.76900000000009,100.95280000000001,2089.41,2090.35,2052.51,17755.8,17779.52,17489.16,206.93
