Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2005-10-17,6.66,6.69,6.5,6.6,154208600,0.16923667637833112,6.827473352756664,6.150526647243339,6.67,6.63,6.08,6.22,6.67,6.4699999999999935,6.444000000000001,6.489000000000002,6.097800000000001,5.147099999999999,6.52367482478695,6.52367482478695,6.52367482478695,6.52367482478695,6.52367482478695,0.10802352583163,0.12635974467607206,0.22684334855031846,25.267369611069203,1333.3333333333333,-1.7857142857142874,56.769237682369976,-25.000000000000046,74.99999999999996,0.05037231525045122,-10794602.000000045,15420859.999999946,2005-10-17,17,0,290,42,0,0,0,0,0,0,0,2005,10,33.65,33.55,33.3,33.61,33.69200000000002,33.99699999999998,34.269,1190.1,1186.57,1187.33,10348.1,10287.34,10238.76,6.45
2005-10-18,6.57,6.66,6.44,6.45,152397000,0.1683386311481922,6.819677262296386,6.146322737703617,6.6,6.67,6.63,6.37,6.66,6.485999999999994,6.425000000000002,6.483000000000001,6.121400000000001,5.159799999999999,6.499116549857966,6.499116549857966,6.499116549857966,6.499116549857966,6.499116549857966,0.09840034703086342,0.12076786514703033,0.2263545379395814,23.873006109278926,1333.3333333333333,-2.8614457831325226,52.46822000243356,-41.304347826086946,58.69565217391305,0.05209558555499656,-22859549.999999918,-18287640.000000015,2005-10-18,18,1,291,42,0,0,0,0,0,0,0,2005,10,33.42,33.65,33.55,33.44,33.57000000000002,33.95249999999997,34.2466,1178.14,1190.1,1184.87,10285.26,10348.1,10253.17,6.78
2005-10-19,6.43,6.78,6.32,6.78,252170800,0.18030602640483173,6.8611120528096645,6.139887947190337,6.45,6.6,6.67,6.08,6.57,6.625999999999995,6.451000000000002,6.500500000000001,6.1488,5.173949999999999,6.592744366571978,6.592744366571978,6.592744366571978,6.592744366571978,6.592744366571978,0.11606423432905721,0.11982713898343572,0.2430434995153256,22.57824000047367,1333.3333333333333,3.9877300613497035,59.70177018665224,-5.434782608695633,94.56521739130437,0.047023282124755476,83216364.00000001,88259780.00000013,2005-10-19,19,2,292,42,0,0,0,0,0,0,0,2005,10,34.09,33.42,33.65,33.05,33.56200000000002,33.95999999999998,34.233,1195.76,1178.14,1177.68,10414.13,10285.26,10216.91,6.93
2005-10-20,6.72,6.97,6.71,6.93,339440500,0.20267357732909758,6.931847154658197,6.121152845341806,6.78,6.45,6.6,6.63,6.43,6.685999999999995,6.506000000000003,6.526500000000001,6.1802,5.188699999999999,6.705162911047985,6.705162911047985,6.705162911047985,6.705162911047985,6.705162911047985,0.1405466048979651,0.1239710321663416,0.24425467812137375,22.19012955138239,1333.3333333333335,8.620689655172411,62.495670034502396,-3.773584905660382,96.22641509433961,0.028918694980039163,50916074.99999982,176509059.99999985,2005-10-20,20,3,293,42,0,0,0,0,0,0,0,2005,10,33.77,34.09,33.42,33.3,33.56700000000002,33.94549999999998,34.218999999999994,1177.8,1195.76,1176.84,10281.1,10414.13,10216.59,6.87
2005-10-21,7.02,7.03,6.83,6.87,199181500,0.21668009405088437,6.97486018810177,6.1081398118982335,6.93,6.78,6.45,6.67,6.72,6.725999999999994,6.560000000000004,6.541500000000002,6.209,5.203149999999998,6.760108607365324,6.760108607365324,6.760108607365324,6.760108607365324,6.760108607365324,0.15333995386337218,0.12984481650574772,0.24109362968413278,22.063526342454562,1333.3333333333333,8.530805687203792,60.68333299818895,-14.285714285714297,85.7142857142857,0.0300476794536883,-11950889.999999922,59754449.99999996,2005-10-21,21,4,294,42,0,0,0,0,0,0,0,2005,10,33.98,33.77,34.09,33.55,33.58600000000002,33.93649999999998,34.203399999999995,1179.59,1177.8,1186.57,10215.22,10281.1,10287.34,7.01
2005-10-24,6.82,7.01,6.8,7.01,152438300,0.23987880711990517,7.039257614239812,6.079742385760191,6.87,6.93,6.78,6.6,7.02,6.807999999999993,6.639000000000005,6.559500000000002,6.235399999999999,5.216849999999998,6.8434057382435505,6.8434057382435505,6.8434057382435505,6.8434057382435505,6.8434057382435505,0.17278386027372328,0.13843262525934286,0.23887265613526615,21.766822916102175,1333.3333333333335,12.700964630225082,63.35375550960125,-1.7857142857143267,98.21428571428568,0.02888820340560738,21341361.99999995,54877787.99999991,2005-10-24,24,0,297,43,0,0,0,0,0,0,0,2005,10,34.52,33.98,33.77,33.65,33.677000000000014,33.953999999999986,34.2026,1199.38,1179.59,1190.1,10385.0,10215.22,10348.1,6.93
2005-10-25,6.96,7.02,6.87,6.93,116281900,0.25375910665537094,7.083518213310744,6.068481786689261,7.01,6.87,6.93,6.45,6.82,6.903999999999992,6.695000000000005,6.576000000000002,6.2562,5.230199999999999,6.872270492162367,6.872270492162367,6.872270492162367,6.872270492162367,6.872270492162367,0.179666876859911,0.1466794755794565,0.23252460926846139,21.534826765478623,1333.3333333333335,8.791208791208785,60.81196947211664,-8.928571428571475,91.07142857142853,0.025711570828209362,-9302552.000000007,38373027.00000001,2005-10-25,25,1,298,43,0,0,0,0,0,0,0,2005,10,34.39,34.52,33.98,33.42,33.77200000000001,33.96899999999998,34.195,1196.54,1199.38,1178.14,10377.87,10385.0,10285.26,7.04
2005-10-26,6.95,7.11,6.9,7.04,157898300,0.2657041290806979,7.143908258161398,6.0810917418386055,6.93,7.01,6.87,6.78,6.96,6.9559999999999915,6.791000000000006,6.612500000000002,6.282800000000001,5.245499999999998,6.928180328108246,6.928180328108246,6.928180328108246,6.928180328108246,6.928180328108246,0.19178699667119936,0.15570097979780506,0.23091570860642843,21.7099346772628,1333.3333333333335,15.789473684210526,63.009544380029645,-5.833333333333356,94.16666666666664,0.01634354474210368,17368813.000000052,115265759.00000007,2005-10-26,26,2,299,43,0,0,0,0,0,0,0,2005,10,34.21,34.39,34.52,34.09,33.88800000000001,33.97499999999998,34.195,1191.38,1196.54,1195.76,10344.98,10377.87,10414.13,6.84
2005-10-27,7.04,7.04,6.84,6.84,102885300,0.26780344323875366,7.167106886477508,6.095893113522494,7.04,6.93,7.01,6.93,6.95,6.937999999999993,6.8120000000000065,6.631500000000001,6.3032,5.259499999999998,6.898786885405498,6.898786885405498,6.898786885405498,6.898786885405498,6.898786885405498,0.18314279428208113,0.1611893426946603,0.22870744370596927,21.465497710263232,1333.3333333333335,3.167420814479638,56.77545703627488,-22.500000000000036,77.49999999999997,0.02030767889299557,-20577060.00000002,39096413.99999999,2005-10-27,27,3,300,43,0,0,0,0,0,0,0,2005,10,33.52,34.21,34.39,33.77,33.91000000000001,33.92349999999998,34.1772,1178.9,1191.38,1177.8,10229.95,10344.98,10281.1,6.72
2005-10-28,6.92,6.97,6.69,6.72,192446800,0.26851002137528024,7.173520042750561,6.09947995724944,6.84,7.04,6.93,6.87,7.04,6.907999999999992,6.8170000000000055,6.636500000000001,6.323200000000001,5.271549999999999,6.839191256936999,6.839191256936999,6.839191256936999,6.839191256936999,6.839191256936999,0.16471052409935805,0.16189357897559986,0.2323711977269714,20.308143892938226,1333.3333333333333,0.7496251874062941,53.36391917863858,-32.50000000000004,67.49999999999996,0.021349352539661175,-23093616.000000022,19244679.999999933,2005-10-28,28,4,301,43,0,0,0,0,0,0,0,2005,10,33.78,33.52,34.21,33.98,33.93300000000001,33.873499999999986,34.168,1198.41,1178.9,1179.59,10402.77,10229.95,10215.22,7.11
