Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2005-10-17,96.02,97.44,95.97,96.9,4296800,1.890451073992152,101.61590214798426,94.05409785201564,94.83,93.7,95.74,98.11,94.46,95.696,96.665,97.83499999999995,95.3794,89.45815000000007,96.01845300074613,96.01845300074613,96.01845300074613,96.01845300074613,96.01845300074613,0.05926757991579734,0.6467189698789582,2.0542472950748034,26.207511459195388,1333.3333333333337,-3.7831397080726727,50.93027224950273,-43.78109452736311,56.21890547263689,0.018542678867430475,8894376.000000032,-4382735.999999983,2005-10-17,17,0,290,42,0,0,0,0,0,0,0,2005,10,33.65,33.55,33.3,33.61,33.69200000000002,33.99699999999998,34.269,1190.1,1186.57,1187.33,10348.1,10287.34,10238.76,96.93
2005-10-18,96.49,98.01,96.47,96.93,4139600,1.9012225983354079,101.59744519667075,93.99255480332911,96.9,94.83,93.7,97.31,96.02,95.62000000000002,96.513,97.79499999999993,95.49820000000001,89.51145000000008,96.32230200049743,96.32230200049743,96.32230200049743,96.32230200049743,96.32230200049743,0.06885385357377061,0.5311459466179206,2.0175153454266037,25.13354096388478,1333.3333333333335,-1.5439309294057857,51.03909055994337,-43.48258706467653,56.51741293532346,0.018263616955738596,124188.0000000047,-3311679.9999999884,2005-10-18,18,1,291,42,0,0,0,0,0,0,0,2005,10,33.42,33.65,33.55,33.44,33.57000000000002,33.95249999999997,34.2466,1178.14,1190.1,1184.87,10285.26,10348.1,10253.17,100.34
2005-10-19,96.24,100.44,96.05,100.34,6704500,1.9195730747939426,101.86264614958783,94.18435385041205,96.93,96.9,94.83,95.74,96.49,96.54,96.799,98.02349999999994,95.65920000000001,89.58460000000008,97.6615346669983,97.6615346669983,97.6615346669983,97.6615346669983,97.6615346669983,0.34760259956136963,0.4944372772066104,2.1869785350389894,23.756729580073237,1333.3333333333335,2.9339351661879354,61.49237696295597,-9.55223880597009,90.44776119402991,0.021514659661072168,22862344.999999978,30639565.00000005,2005-10-19,19,2,292,42,0,0,0,0,0,0,0,2005,10,34.09,33.42,33.65,33.05,33.56200000000002,33.95999999999998,34.233,1195.76,1178.14,1177.68,10414.13,10285.26,10216.91,98.51
2005-10-20,99.53,101.27,98.48,98.51,9035700,1.922619923027232,101.88923984605442,94.19876015394549,100.34,96.93,96.9,93.7,96.24,97.50200000000001,96.97,98.04399999999995,95.77440000000003,89.65055000000008,97.94435644466554,97.94435644466554,97.94435644466554,97.94435644466554,97.94435644466554,0.4160513025481123,0.47876008227491085,2.2300514968219183,22.8369576346437,1333.3333333333333,1.766528925619843,54.7381606232236,-27.761194029850675,72.23880597014933,0.020428036902156655,-16535330.999999985,3704637.000000098,2005-10-20,20,3,293,42,0,0,0,0,0,0,0,2005,10,33.77,34.09,33.42,33.3,33.56700000000002,33.94549999999998,34.218999999999994,1177.8,1195.76,1176.84,10281.1,10414.13,10216.59,98.53
2005-10-21,99.38,99.53,97.91,98.53,5417800,1.9157174690054946,101.85693493801095,94.19406506198898,98.51,100.34,96.93,94.83,99.53,98.24200000000002,97.09,98.02549999999997,95.85520000000002,89.71070000000007,98.13957096311037,98.13957096311037,98.13957096311037,98.13957096311037,98.13957096311037,0.4665333199588275,0.4763147298116942,2.1864763899060673,21.682293917371293,1333.3333333333333,1.2329189355799886,54.79659768878181,-27.345309381237485,72.65469061876252,0.020846143257486346,108355.99999997845,-2004586.0000000247,2005-10-21,21,4,294,42,0,0,0,0,0,0,0,2005,10,33.98,33.77,34.09,33.55,33.58600000000002,33.93649999999998,34.203399999999995,1179.59,1177.8,1186.57,10215.22,10281.1,10287.34,102.29
2005-10-24,99.3,102.43,98.88,102.29,5516500,2.124449402353016,102.421898804706,93.92410119529394,98.53,98.51,100.34,96.9,99.38,99.32000000000002,97.50800000000001,98.17299999999997,96.01920000000001,89.79150000000007,99.52304730874026,99.52304730874026,99.52304730874026,99.52304730874026,99.52304730874026,0.8007111590132752,0.5411940156520104,2.3088709334842057,21.75771524392874,1333.3333333333333,4.260523901742949,64.16398441015157,-1.2522361359570706,98.74776386404292,0.02453586896779222,20742040.00000003,16273675.000000015,2005-10-24,24,0,297,43,0,0,0,0,0,0,0,2005,10,34.52,33.98,33.77,33.65,33.677000000000014,33.953999999999986,34.2026,1199.38,1179.59,1190.1,10385.0,10215.22,10348.1,102.49
2005-10-25,101.64,103.56,101.47,102.49,5102600,2.3283095290699833,103.00061905813993,93.68738094186,102.29,98.53,98.51,96.93,99.3,100.43200000000003,98.026,98.34399999999997,96.17040000000001,89.87250000000007,100.51203153916018,100.51203153916018,100.51203153916018,100.51203153916018,100.51203153916018,1.0693609057480842,0.6468273936712252,2.293237295378191,22.19955732464478,1333.3333333333333,5.323193916349802,64.58439038713446,-8.69212022745741,91.30787977254259,0.024364994631967285,1020519.999999942,17450892.000000007,2005-10-25,25,1,298,43,0,0,0,0,0,0,0,2005,10,34.39,34.52,33.98,33.42,33.77200000000001,33.96899999999998,34.195,1196.54,1199.38,1178.14,10377.87,10385.0,10285.26,103.07
2005-10-26,102.24,103.69,101.75,103.07,4170000,2.54943419935528,103.62486839871053,93.4271316012894,102.49,102.29,98.53,100.34,101.64,100.97800000000002,98.75899999999999,98.52599999999997,96.376,89.95970000000007,101.36468769277346,101.36468769277346,101.36468769277346,101.36468769277346,101.36468769277346,1.313922833751164,0.780246481687213,2.268006059994035,22.652444845002595,1333.3333333333335,7.656152078546061,65.83608804673146,-4.983922829582031,95.01607717041797,0.020438126453958268,2418599.999999993,15178799.999999942,2005-10-26,26,2,299,43,0,0,0,0,0,0,0,2005,10,34.21,34.39,34.52,34.09,33.88800000000001,33.97499999999998,34.195,1191.38,1196.54,1195.76,10344.98,10377.87,10414.13,101.56
2005-10-27,102.7,103.61,101.22,101.56,4132200,2.608666275482991,103.80383255096595,93.369167449034,103.07,102.49,102.29,98.51,102.24,101.58800000000001,99.54499999999999,98.58649999999997,96.56720000000001,90.04305000000008,101.42979179518233,101.42979179518233,101.42979179518233,101.42979179518233,101.42979179518233,1.37010186185897,0.8982175577215644,2.2767199128516036,22.750991524237087,1333.3333333333335,8.38847385272145,59.90043718413056,-17.122186495176816,82.87781350482318,0.019432502749585762,-6239621.999999963,4999962.000000033,2005-10-27,27,3,300,43,0,0,0,0,0,0,0,2005,10,33.52,34.21,34.39,33.77,33.91000000000001,33.92349999999998,34.1772,1178.9,1191.38,1177.8,10229.95,10344.98,10281.1,103.33
2005-10-28,102.62,103.49,101.7,103.33,3520700,2.7832326434145984,104.28696528682917,93.15403471317077,101.56,103.07,102.49,98.53,102.7,102.54800000000003,100.39499999999997,98.72049999999997,96.7984,90.13660000000009,102.06319453012155,102.06319453012155,102.06319453012155,102.06319453012155,102.06319453012155,1.5396996546857906,1.0265139771144098,2.251954204790774,22.842499154954826,1333.3333333333335,8.963408204154803,63.9978842912244,-2.8938906752411535,97.10610932475885,0.019615009978305085,6231638.999999986,9435475.999999974,2005-10-28,28,4,301,43,0,0,0,0,0,0,0,2005,10,33.78,33.52,34.21,33.98,33.93300000000001,33.873499999999986,34.168,1198.41,1178.9,1179.59,10402.77,10229.95,10215.22,104.83
