Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2000-10-16,22.29,22.57,21.5,21.95,8405600,1.62454722437076,27.691094448741516,21.192905551258477,22.02,20.98,22.57,23.33,21.01,22.032000000000014,23.29699999999999,24.441999999999997,27.273199999999992,28.002699999999983,22.23810835945477,22.23810835945477,22.23810835945477,22.23810835945477,22.23810835945477,-1.5706485461160185,-1.309580490007796,1.1505804398508102,35.55630942664861,1333.3333333333333,-16.125334352311814,31.69028431120491,-79.47826086956522,20.521739130434778,0.043792185881737763,-588392.0000000024,-31100719.999999993,2000-10-16,16,0,290,42,0,0,0,0,0,0,1,2000,10,71.5,70.85,65.5,72.04,71.05100000000002,74.98150000000003,79.79299999999986,1374.62,1374.17,1402.03,10238.8,10192.18,10568.43,21.05
2000-10-17,22.19,22.47,20.94,21.05,8318700,1.7559016277445656,27.714803255489127,20.691196744510865,21.95,22.02,20.98,22.64,22.29,21.714000000000013,22.825999999999993,24.202999999999996,27.103999999999992,27.977199999999986,21.842072239636515,21.842072239636515,21.842072239636515,21.842072239636515,21.842072239636515,-1.6382749947135267,-1.3753193909489423,1.1776818370043236,36.97752612939321,1333.3333333333333,-18.284161490683232,28.60688423937291,-95.13043478260867,4.869565217391324,0.04525515297612955,-7486829.999999988,-39763385.99999998,2000-10-17,17,1,291,42,0,0,0,0,0,0,1,2000,10,68.23,71.5,70.85,68.28,70.55000000000001,74.33050000000003,79.54879999999986,1349.97,1374.62,1387.02,10089.71,10238.8,10524.4,20.46
2000-10-18,18.58,21.15,17.96,20.46,29641500,1.9091400654414858,27.76328013088297,20.126719869117025,21.05,21.95,22.02,22.57,22.19,21.292000000000012,22.343999999999994,23.944999999999997,26.923599999999993,27.951249999999987,21.381381493091013,21.381381493091013,21.381381493091013,21.381381493091013,21.381381493091013,-1.7196544060681127,-1.4441863939727764,1.3214188486468719,39.27562432738093,1333.3333333333333,-19.06645569620253,26.768160608201747,-70.7943925233645,29.20560747663552,0.0451774766483329,-17488484.999999996,-152950140.0,2000-10-18,18,2,292,42,0,0,0,0,0,0,1,2000,10,68.01,68.23,71.5,67.19,69.88500000000002,73.60550000000003,79.26759999999986,1342.13,1349.97,1364.59,9975.02,10089.71,10413.79,21.6
2000-10-19,21.15,22.26,21.15,21.6,14981100,1.9720079934716375,27.73951598694327,19.851484013056723,20.46,21.05,21.95,20.98,18.58,21.41600000000001,22.038999999999994,23.795499999999997,26.779199999999992,27.93179999999999,21.454254328727345,21.454254328727345,21.454254328727345,21.454254328727345,21.454254328727345,-1.6728758319890247,-1.489924281576026,1.3556032166006668,40.08293360637561,1333.3333333333335,-12.373225152129805,35.40723647391735,-57.47663551401868,42.52336448598132,0.04421501283561981,17078454.000000007,-44793488.99999998,2000-10-19,19,3,293,42,0,0,0,0,0,0,1,2000,10,74.17,68.01,68.23,65.5,69.81400000000001,73.48850000000003,79.15319999999987,1388.76,1342.13,1329.78,10142.98,9975.02,10034.58,21.29
2000-10-20,21.46,21.84,21.15,21.29,7559300,1.9741574485281568,27.506814897056312,19.610185102943685,21.6,20.46,21.05,22.02,21.15,21.270000000000014,21.788999999999994,23.5585,26.63339999999999,27.90899999999999,21.39950288581823,21.39950288581823,21.39950288581823,21.39950288581823,21.39950288581823,-1.6418911846964122,-1.5203176622001033,1.3080601297006194,40.83257793687068,1333.3333333333333,-10.508617065994114,34.22487375914785,-61.09813084112152,38.90186915887849,0.03740706587435539,-2343383.000000017,-35831082.000000015,2000-10-20,20,4,294,42,0,0,0,0,0,0,1,2000,10,75.26,74.17,68.01,70.85,70.10300000000001,73.19950000000003,79.09219999999988,1396.93,1388.76,1374.17,10226.59,10142.98,10192.18,21.29
2000-10-23,21.19,21.5,21.05,21.29,5240100,1.9554178446993593,27.23883568939872,19.41716431060128,21.29,21.6,20.46,21.95,21.46,21.138000000000012,21.58499999999999,23.328,26.48619999999999,27.883799999999987,21.36300192387882,21.36300192387882,21.36300192387882,21.36300192387882,21.36300192387882,-1.5989044532313024,-1.5360350204063433,1.2467701204362895,41.56871601120785,1333.3333333333333,-8.744106300900127,34.22487375914784,-58.060453400503796,41.93954659949621,0.03749748921962949,0.0,-24156860.999999996,2000-10-23,23,0,297,43,0,0,0,0,0,0,1,2000,10,75.15,75.26,74.17,71.5,70.41400000000002,73.01300000000003,79.00719999999987,1395.78,1396.93,1374.62,10271.72,10226.59,10238.8,22.23
2000-10-24,21.19,22.36,21.15,22.23,10595900,1.9077169463441626,26.985933892688326,19.355066107311675,21.29,21.29,21.6,21.05,21.19,21.374000000000017,21.54399999999999,23.1705,26.34959999999999,27.865549999999985,21.652001282585882,21.652001282585882,21.652001282585882,21.652001282585882,21.652001282585882,-1.4720185017616956,-1.5232317166774139,1.244143683262269,41.22603380824877,1333.3333333333335,-1.810954063604241,41.13735540682208,-45.25641025641026,54.74358974358974,0.03668960849194756,9960146.000000013,-33377084.999999985,2000-10-24,24,1,298,43,0,0,0,0,0,0,1,2000,10,71.94,75.15,75.26,68.23,70.78000000000002,72.71100000000004,78.82419999999988,1398.13,1395.78,1349.97,10393.07,10271.72,10089.71,22.19
2000-10-25,22.23,22.99,22.05,22.19,9256100,1.8650081839809907,26.756516367961982,19.296483632038022,22.23,21.29,21.29,20.46,21.19,21.720000000000017,21.50599999999999,23.026500000000002,26.222399999999993,27.85014999999998,21.831334188390592,21.831334188390592,21.831334188390592,21.831334188390592,21.831334188390592,-1.3590221750916456,-1.4903898083602602,1.222419134457821,40.226293312515004,1333.3333333333335,-1.6836508639787287,40.94018626945166,-39.57142857142856,60.42857142857143,0.03107003533018661,-370243.9999999921,-26657567.999999993,2000-10-25,25,2,299,43,0,0,0,0,0,0,1,2000,10,67.9,71.94,75.15,68.01,70.85100000000003,72.20150000000004,78.56039999999987,1364.9,1398.13,1342.13,10326.48,10393.07,9975.02,22.19
2000-10-26,22.57,22.71,21.57,22.19,10398700,1.751157436788979,26.346814873577962,19.342185126422045,22.19,22.23,21.29,21.6,22.23,21.838000000000015,21.62699999999999,22.844500000000004,26.110999999999994,27.83399999999998,21.950889458927065,21.950889458927065,21.950889458927065,21.950889458927065,21.950889458927065,-1.255004857329169,-1.4433128181540422,1.2165320534251194,39.57938593892255,1333.3333333333335,5.767397521449003,40.94018626945166,-29.85074626865668,70.14925373134332,0.022370840241947645,0.0,-37851267.99999997,2000-10-26,26,3,300,43,0,0,0,0,0,0,1,2000,10,69.65,67.9,71.94,74.17,71.26600000000002,71.69200000000005,78.31519999999988,1364.44,1364.9,1388.76,10380.12,10326.48,10142.98,23.68
2000-10-27,22.47,23.82,22.36,23.68,9867500,1.6546152359227413,26.065230471845485,19.446769528154523,22.19,22.19,22.23,21.29,22.57,22.31600000000002,21.79299999999999,22.756000000000004,26.025999999999996,27.823349999999976,22.52725963928471,22.52725963928471,22.52725963928471,22.52725963928471,22.52725963928471,-1.0403473592835901,-1.3627197263799518,1.2460654781804679,37.865487872743344,1333.3333333333335,7.538601271571299,51.07139078860049,-2.3890784982935256,97.61092150170647,0.03187225975231283,14702574.999999985,-17465474.999999996,2000-10-27,27,4,301,43,0,0,0,0,0,0,1,2000,10,69.51,69.65,67.9,75.26,71.13200000000002,71.29850000000006,78.03559999999989,1379.58,1364.44,1396.93,10590.62,10380.12,10226.59,24.27
