x,y,color
144.47510894153157,101.45026501322135,0
370.68331205387017,298.003414822596,2
253.71404597233263,234.0794020909738,1
148.69916540809746,78.65400573867576,0
192.1579725512684,252.83730396110388,1
367.8350979639476,245.5196100479381,2
165.1168978602219,242.6645597409269,1
171.66933351336365,264.1530258857183,1
240.6783974374155,216.594674286416,1
149.78292122462543,102.60291289095758,0
286.6591807685492,136.42913291112254,1
396.4975548483408,202.3054655868852,2
180.54492024134376,79.15870883526864,0
370.2469392880375,260.97722173447767,2
143.09314248758417,84.36056900681385,0
321.1278035390312,283.6979177207963,2
222.84434732780448,257.4018256984377,1
124.97569241348285,162.72158551746776,0
394.7833057379125,220.39885968688907,2
87.206864865921,180.40130730482824,0
223.28173686290305,277.966365082368,1
71.17617432696599,210.1985053342734,0
387.1140559861797,247.90075423154585,2
179.36056900325931,220.103634125938,1
416.0286243773657,237.20895043237687,2
135.8211669852244,150.1591569494868,0
367.94627727259706,299.196356656068,2
393.81986224085904,324.45137501466166,2
377.0610039426765,270.4130582365589,2
168.39733086311588,158.852798025747,0
236.106481792902,169.07196576326177,1
334.25633358632194,142.42073387759282,1
154.61237861317076,138.64688326596587,0
125.30778036315282,77.60426718904846,0
243.4068771436816,166.6431448628244,1
293.43919865558485,139.5235226721978,1
111.66565218388952,153.48211203116824,0
187.1572906814511,239.1278665653929,1
172.19057359811836,47.565366797411166,0
243.3989717786728,153.8744399286062,1
260.17969002805546,218.5744629422796,1
218.59336815631343,220.13364625113604,1
289.9278318553952,148.0551260830572,1
297.74046337173286,123.7491432975201,1
164.2413095961445,90.01888043647965,0
200.3743912066518,44.026199174402365,0
158.4900616434512,99.142873499173,0
161.42452912782525,36.5548971355861,0
175.26872460288646,40.00566117962775,0
276.7689895982153,168.65677051232274,1
175.14102524404143,78.79666394530594,0
141.4381279259502,104.98994554465727,0
161.30869213077472,116.78113070184922,0
251.5105023694861,160.5384035789891,1
287.26967285392925,297.48988191851055,2
92.99153815508978,115.13525181357863,0
115.80973143740842,101.3418641408663,0
111.781527830762,141.08496236916474,0
233.57841361697805,247.9339905087912,1
415.26626426530856,260.5824858877378,2
81.17894220097762,148.4345412637207,0
343.77654049782507,351.79545593924814,2
101.68362721395906,116.19742024190504,0
249.48567728873087,259.86337405098874,1
287.65868030366914,159.99334651713727,1
198.5148883317337,114.05781074310588,0
309.9731724258507,353.68271301843265,2
250.03145708122287,182.57384409605945,1
184.03142238397336,106.52998426249177,0
410.6735473279101,250.77315319896869,2
219.8030954293561,290.9219785502994,1
274.2984752036565,139.18326233849675,1
166.1885214591672,69.78260607273246,0
206.0825763642092,261.98944413795124,1
136.84271058807153,157.2203723776382,0
85.8100463184236,137.7664703799075,0
314.9183755107878,172.60060994425302,1
291.98096926133667,199.2100547659522,1
252.28978528836603,294.80337232648264,1
299.94358402530963,137.95447799576564,1
272.2675903869183,160.505822717203,1
213.51392572350812,279.8914192167901,1
237.2267567084569,236.9846533560001,1
258.5337999981392,369.2097100916764,2
177.76103340747215,117.0188398806958,0
286.1500000687759,137.73253048685265,1
307.8489490864618,163.8532037861508,1
115.2803423665252,183.13035320954293,0
362.7621406882233,281.11648858509267,2
345.8128455962175,273.2434240035007,2
138.49583136682722,98.079095885752,0
