x,y,color
199.1150342697192,72.64112097221675,1
196.880523178288,247.74470838373549,2
88.42627127108773,233.9624245533942,2
118.57878881545804,264.0441883665186,2
249.57249037913533,260.89652128516275,0
229.3465505394653,202.47088499100363,0
89.3447634828494,181.74542834353693,2
105.53439136547848,234.49936023213027,2
80.4144720384439,248.437306766974,2
240.06531285454224,118.82074598512791,1
138.04098231964306,165.97981535056635,2
278.53854424079145,240.78738461077117,0
217.79343738857708,266.3670392733256,0
309.0802552753351,203.70768252317148,0
274.7620970545024,181.1789148832154,0
199.3015611543981,206.43974915928567,2
114.48591543779102,107.16691898943256,3
254.01305478467884,246.15533163302248,0
181.0616566199986,293.5748594223181,2
247.8921176863772,98.00975560569395,1
273.5617415704138,257.7429426094125,0
249.8937343405931,206.1218302791992,0
81.26747081525878,313.0168880265649,2
154.7005697585488,146.20359007581408,3
229.90522356972707,64.7300711864316,1
140.53091321606863,91.99731047899692,3
270.9458779217785,126.74988558668292,1
261.32735572656696,204.8142368941569,0
229.1847659535269,208.41131081603305,0
154.44048791741795,273.77484467702664,2
321.0412245635182,234.57782143990863,0
268.0148721879954,48.684013301736,1
76.55119860447036,135.71713434772653,3
265.9812576825503,257.95186094469113,0
207.3160394970106,265.91422006686366,0
181.6448808776685,263.1594217423637,2
107.19826826912193,77.34605277549235,3
241.7849897893007,220.3646122439364,0
121.00308673373632,137.7607969068723,3
115.12280033379722,161.64290090759113,3
130.32464685892597,245.8410434784966,2
179.39459640899972,159.89023269335274,3
126.8012227408445,265.3725429388913,2
229.06432226868984,264.64994853123267,0
237.1912760584308,211.2952293104702,0
153.21493098662918,288.03433611094067,2
96.22218772317234,249.21919409851304,2
228.67302964317776,58.95559271829612,1
253.998138166228,116.43042743575872,1
272.23442437466485,262.53883317164923,0
240.99327787118972,52.17812645095694,1
232.71605518217416,158.74773128418818,1
242.93549422884664,123.78042159733876,1
232.8616508642615,240.0691707706439,0
221.9644121898794,143.46976606353306,1
111.3862944769034,254.57586161972267,2
215.00172239519225,147.53132174105733,1
137.0130863222607,193.8711753032353,2
269.9493775278471,117.37627655196474,1
266.2548691599484,126.8067979437048,1
247.4835652335017,97.84442878701384,1
265.54057967974825,192.75951076491452,0
208.0646097540951,145.38067896000666,1
264.5160781084589,74.81210490799765,1
135.6317281594396,186.27957213698303,3
201.83755553700723,140.29935593036387,1
261.9657840622482,300.956971505288,0
205.6563100723838,136.3546899352312,1
144.23077052430662,291.0290352039248,2
93.19317256186152,141.73697390877507,3
95.17859186871776,152.08414057736184,3
111.28556608259528,160.02757530328245,3
110.59607975758504,148.46965355791033,3
231.38428190910108,209.57161653306764,0
152.36889140830831,113.048625266787,3
95.3471687641851,267.652647758297,2
296.2996043006099,117.82307726184246,1
228.4507425708036,264.6419909490808,0
109.40621996412916,164.30802787642477,3
273.8890409553824,263.02932088366714,0
243.3847593262525,199.27420441574608,0
116.36979115706232,197.4314582459033,2
239.9397398897347,82.79363391185288,1
215.83771059607935,215.8087111247865,0
114.16365153307498,115.62112899553804,3
209.03390686401517,220.590760526233,2
108.51944674703658,155.687933486666,3
234.0042624212884,128.10320733578382,1
114.6966938950328,298.94886146925205,2
112.39497354148588,138.11727710369863,3
237.86034553359892,99.80641690428028,1
251.53732413070856,209.3814155960956,0
125.82195088375676,135.8182492009899,3
174.5301019996244,226.49702430309145,2
112.26686149017328,132.2565412099216,3
86.46994427346463,213.416383953056,2
143.4523594880437,147.88823194956728,3
139.79006632818994,258.0112179954132,2
280.209442541563,166.38882970727917,0
183.28379120499253,118.51701468269798,3
104.40219836222197,179.24500769972127,3
177.94595273745497,173.7419136794249,2
201.17773354205417,242.29426997331407,0
88.06157346286456,157.7686881183243,3
211.9362171447741,193.04149229863464,2
263.2645266363461,222.558415447988,0
200.4031316823988,271.2919813586414,0
275.34883491666267,257.9226804342616,0
264.60569214306605,231.7070409995416,0
137.17670628481844,185.4563958907318,2
229.7950500583165,182.15776168778729,0
246.46345701859647,197.83501848724376,0
162.7842027473216,314.59053460712335,2
218.4638728617945,213.67512551477424,0
305.78464463938394,277.4613018243916,0
159.41994943595424,229.04392342984903,2
263.0517847583351,147.2802375557774,1
102.18791323112146,144.2329136185675,3
104.56206602583892,141.7332218608906,3
233.33698812460457,146.41083057084234,1
284.7352011838112,88.66575074008348,1
170.1677833535678,259.2216272149846,2
95.90284900414208,105.01159531777056,3
267.9445090495478,246.28034166512572,0
229.74718951322308,285.4224426933382,0
133.6645445512023,220.1949963546133,2
263.2358952417111,165.67999403081942,0
88.63865054078323,147.15072173100202,3
153.4181036287947,216.30422566407617,2
198.8710395695868,257.7861491453009,2
276.32285967398013,210.285893245714,0
242.2532311586409,169.39351002101202,0
255.34583607267552,251.4760411204206,0
267.156606777132,109.09221955044652,1
286.2234936545055,139.2493916900297,1
151.13891018701293,277.9354041323498,2
260.7961211266908,129.76467204766922,1
138.9186652110501,314.38384341581406,2
249.66145921156232,161.11743001996916,1
218.0184887582369,253.90466485310668,0
201.6220784645752,239.3424409165015,0
170.2419126999888,221.21045065323975,2
263.24000022781973,201.14668541637317,0
118.10352173824988,186.91712547103012,3
245.66354846937065,299.2264058918963,0
134.04264808354114,114.85152177384576,3
268.1553573956988,115.52339657319476,1
138.21990871938425,211.5045021549872,2
111.13187612484865,113.31498233035155,3
131.56655609311846,108.24594027895412,3
86.30718240586597,260.1166026838522,2
275.29243729378504,117.40314682269442,1
82.4287111764349,136.89384513313968,3
116.78776040660684,137.9024233336421,3
184.8863731652281,139.11159802322211,3
312.886541334189,219.4741646544,0
222.9487773886596,106.40019992949613,1
47.19178618456633,116.89855171539637,3
98.05265672859204,106.0550258065616,3
168.3139980633041,199.74205445665828,2
275.09454380192346,254.37947832844017,0
245.2371098167035,104.79786990827762,1
117.58885792229805,231.858937025542,2
188.6299347924343,247.260098622677,2
238.5518468245218,137.89922992681886,1
211.4539732569376,96.56337600454935,1
83.96086678651724,298.4959216140928,2
264.6939180328278,140.7827686379108,1
88.28308082579066,233.85410857672568,2
180.55160031473076,75.88953451365082,3
104.63123625113812,105.40579808250156,3
145.62077109938886,130.8090818736089,3
129.12633554154905,91.09944289818952,3
248.9322553863032,246.35754408538187,0
235.80014548418995,98.58533067054076,1
155.93364726279316,114.87552798046158,3
221.040623281934,130.50096555151268,1
88.4328717460939,81.85878758392815,3
244.74266863491044,223.8526759769157,0
91.49198146469148,124.78032972732112,3
298.203058241628,171.62051170391567,0
241.0354199948225,219.4454331534816,0
115.46689260183602,241.51572453147668,2
156.5781445098064,183.5420020675093,2
218.06624847532595,241.9488774057097,0
136.45022967842905,157.7193369471685,3
133.82910172000214,250.24563093136643,2
302.2620542080325,267.67788218986595,0
113.62947773995684,200.40765293370688,2
124.71548185212436,212.96576866082768,2
230.0654257752157,115.68799101525492,1
100.77029336818624,60.11431909543333,3
239.95106776668905,218.68777475713364,0
290.01972916407743,227.5266852630672,0
261.2663981165033,216.2738924725153,0
227.79191938324453,153.79290397213884,1
138.17024095254644,133.98645554864032,3
248.1960734903147,214.05025220487016,0
151.23314913631145,158.92210242774837,3
196.4137657060281,101.83403872397209,1
266.9491826010741,84.74689216256837,1
85.10547132009758,129.88046041970574,3
122.57986601000064,108.95877322129458,3
222.76255570059607,202.49216950635684,0
244.67269507588247,71.28575376073611,1
162.1252959258343,233.7659953011804,2
211.6725834222666,243.17783128881933,2
224.72795592284933,153.11624130589345,1
110.0453195777924,134.74437807599878,3
132.2159598637217,160.97147061835688,3
254.18072970638272,88.20194957820016,1
252.90030964871735,287.98677938027834,0
293.0124259608482,114.28163649299466,1
98.6218321155438,89.74774303064059,3
136.2648065567277,127.63314453773458,3
277.60038589819084,152.03842050291124,1
265.811807996414,141.49153163614986,1
292.0675045079883,255.49834230369757,0
236.6685831747336,259.2270439380332,0
202.4458131369135,153.63869391612857,1
242.3473851946069,47.64447889461805,1
115.71362796542738,131.44195024187854,3
222.28543760785735,45.3327166984227,1
248.1618400239831,71.32889410391826,1
207.57092757401648,103.31154362198266,1
225.1236173086118,191.0682720425162,0
126.87075715469342,208.26900590589992,2
97.44372922474751,138.44843668299416,3
166.5190488360954,263.59539143488666,2
145.27926608844845,157.4834653581592,3
210.71613650025483,63.90316900030511,1
282.8217764129639,259.0223043627329,0
146.04803665779414,196.54779994604465,2
205.63488686538457,146.05084345851174,1
258.9934326679811,93.52867496395136,1
292.2175155944261,276.83026566119224,0
262.7089798560164,280.65588697086486,0
93.5133457990541,164.18366630653117,3
278.13781080544715,257.61206982599776,0
161.96449486923103,139.4555258388005,3
262.20590775867936,220.91549248552772,0
285.562604815158,237.87906481654085,0
104.14798774228224,96.85824493260188,3
