x,y,color
472.4318451777678,133.63713824152464,1
392.2136502329314,248.15105799844176,1
185.2315884708672,128.91176146216304,0
175.55317996898427,234.37342084689536,0
199.9021337352348,373.4922649884935,2
210.3179702288785,126.48372277034136,0
440.0877346113545,119.71892874048916,1
427.073507066605,244.69652921420305,1
225.53313237436532,414.4396727061503,2
208.1526030608794,128.11467134730756,0
384.937638500055,169.02295524956523,1
246.79644824749457,150.70034787790206,0
332.78084887701533,402.5364316294607,2
193.51936558818767,199.9257655561923,0
156.79634050838607,198.6480149704467,0
251.22393653046572,360.8610686971545,2
195.23209826342293,159.65931033000516,0
272.65183955787535,376.6356378224229,2
456.5022058869957,103.42029074912328,1
226.6394022124808,298.3587062852558,2
450.04938169898566,165.38214046426504,1
334.9378212086332,336.01125206873803,2
274.0561063138567,400.6817484489396,2
447.96134937175606,139.66701650439282,1
240.0753192760849,397.8604210588156,2
428.25499661463095,123.46133222140855,1
415.10363265125744,151.1632360218876,1
179.98948170698367,150.8593673120611,0
395.994743303304,120.20494878991266,1
156.88811476429427,144.58290135286882,0
205.68240144948487,200.8545053011864,0
351.5926074030032,364.7094050320182,2
218.5096788095958,136.69968870656118,0
345.6647478052997,357.489733547476,2
165.92482663344413,188.6245959545668,0
508.7315667825855,119.94586846460918,1
193.1873973022861,215.52098138366537,0
269.59664450277177,324.4998547213244,2
158.7161877856446,205.6141919158744,0
427.20581475068633,79.01290716882082,1
124.36173329065736,95.32559610799788,0
347.66779982945724,394.6342470952018,2
375.982677257741,346.00596680144974,2
407.4087426369574,254.75142777172303,1
171.22142329404846,131.72314370882955,0
237.4277349934394,177.26986180537796,0
461.3991770373754,201.1261978367272,1
127.93376465724172,111.68735594289028,0
225.26217703325423,188.7415286029748,0
310.85092020335577,354.3713064757405,2
210.1100164060728,180.55487345121944,0
201.5491219246552,139.6204747705888,0
379.2080107570979,148.29009057359104,1
222.86856947065309,211.79741887831523,0
277.5817633452642,418.8139725244695,2
303.71438393835166,341.02219493163466,2
459.8158245019496,112.85612259066905,1
300.3776652577516,371.5755021908406,2
452.2975254528964,105.91036151321678,1
491.30824436529866,130.013719420437,1
413.83153905433886,180.6822746248056,1
218.9873320948801,124.59543749594704,0
151.14192687490794,139.5824106631398,0
308.3629837200506,357.6672271308113,2
314.5145248167895,314.32787442017803,2
195.91119280743652,154.24205731469414,0
194.10337820539084,145.87035623940454,0
462.45790617082827,136.8133321542456,1
255.66062550745292,388.5867487027908,2
188.3517658902527,130.99103741972365,0
149.95913805653433,206.6413140295708,0
183.5173732164763,152.36152675966557,0
436.47444748969485,148.56056184123773,1
469.349915537088,192.3200926075483,1
169.6936258431625,176.80723407826665,0
139.40018425977385,119.4617777586226,0
209.01334508300243,343.44150141533805,2
208.9305586349463,211.4587059837849,0
472.03720879040986,114.37485017133264,1
425.5503835951108,166.59862355265705,1
302.4003079455956,383.490413650101,2
152.42016234749838,156.95010863112546,0
407.16318941643607,211.52802687081416,1
170.37435738456892,356.23292736860685,2
348.90932840274627,360.1968163589603,2
455.6588281624411,195.4657041693942,1
205.43101663137907,153.35387435424906,0
170.52397961919775,122.2845596857884,0
163.34004619170713,116.14268166263162,0
274.331653238933,157.85282428660298,0
183.2522545448421,237.81484540863667,0
289.6030320556981,396.6899528732895,2
446.8088660966618,170.10817360602908,1
256.39438286639245,381.19658139577473,2
230.36889656572245,200.98422711167467,0
218.2735971070804,178.8329193727693,0
360.88189951156113,387.7496591905633,2
215.46111980175112,149.7558639924914,0
448.4212182228715,245.73185722707856,1
201.29061185907085,121.04106658610311,0
297.67671216629583,365.350285523772,2
498.7162451521947,115.9689406506432,1
247.66521316826143,346.0484597531872,2
