x,y,color
414.04238417806994,360.5391356447236,2
210.0560306725783,267.59780914534224,0
416.36828816805166,357.08505989754764,2
394.0726323231333,51.35105316827139,1
363.8039241536012,186.69315485473777,1
89.21561076775261,215.9288757903417,0
238.9278343497511,193.2505205236532,0
414.10867609705593,106.17193924768036,1
115.12996533600892,149.12435045236316,0
519.6678916059598,390.8431058719641,2
513.6246625754995,394.30197532407806,2
189.298373880358,182.14804777651307,0
403.3607805853801,151.9502416304573,1
458.8240903972122,218.1333260385274,1
438.8218079721212,334.0561262412899,2
460.6490718766141,313.43885272616257,2
133.77098400699185,111.61910694723552,0
439.7864842714855,222.41636258777385,1
422.9512434075008,56.76985469879551,1
466.0268654513272,208.4885368739728,1
442.9442793890141,434.4985714469241,2
454.9407141329503,388.9393831465803,2
403.2741418491526,308.81087256400826,2
380.18942352839576,300.98098278267315,2
487.0138145212319,449.13406865462673,2
419.9380728320948,168.98031298469283,1
412.8826289439411,175.3214846661254,1
174.29291155641846,146.5775131487732,0
409.6393589482627,351.33243279009827,2
239.5880661383232,349.65545377031765,2
369.1098862443752,156.48588742474556,1
431.4454111867569,130.05679143398106,1
193.43674692791603,159.2712672132954,0
460.55986035595504,376.433530142359,2
313.98658389638126,437.97426574465067,2
436.9068502044666,200.38990851930464,1
425.24719526481016,202.633281672981,1
497.3213130779319,307.4011671409872,2
524.7502866367305,332.11996320524844,2
427.8943399100643,134.56942896620865,1
96.83866404377515,150.37529130719793,0
134.5912904178421,124.79908037434816,0
448.5563737845117,166.89497227132944,1
293.3541789873959,443.107404132948,2
371.8644735290759,136.06684447507808,1
358.259690476968,325.7833660686555,2
327.65296341350216,354.62900433680574,2
267.92541379507503,362.4562154827748,2
222.2349229733876,158.6039900764171,0
407.18399443246415,163.6115582974022,1
483.6491672009646,359.1370307228643,2
445.4265210809703,198.95919268479972,1
327.3971174914086,440.6240342178062,2
391.4443871428842,103.42371784799268,1
333.8153890379068,447.5176489244592,2
413.09926052306,134.89085696403475,1
437.1610131339835,404.3844914483944,2
509.5073948118843,189.412966382646,1
247.81963416489975,403.989880728725,2
122.27358975895432,237.69775689823877,0
465.6945600932888,172.184827676236,1
153.84906611265404,177.28534541323765,0
150.5086992589832,187.60788906169935,0
420.3674734592487,334.60334535151344,2
521.1590791699823,334.5746378144926,2
204.6175181397595,240.83452823764537,0
395.5633788311932,456.4853980328724,2
235.78305434630025,373.5686806447727,2
429.0078826432695,129.6096935050652,1
490.469590578802,115.81677281672184,1
113.66253850250918,83.17134645798161,0
163.11330286001714,154.6423290539098,0
457.8052337141568,80.22135732814034,1
303.06492102623884,479.2823350336996,2
227.35907098387088,168.0048725637591,0
142.16893841697106,201.06823071678,0
396.811716789951,75.52419093498092,1
406.7710869442661,195.43467719908224,1
394.0683877971658,197.19073151575063,1
534.366158360098,383.947368678537,2
298.9817295966399,452.8067839843614,2
345.7278217133453,398.14359409236096,2
403.9527899348756,82.3201576792233,1
325.4245805156956,378.90780265396006,2
413.7178254348391,232.79085427906472,1
455.21724392043006,192.14291967627997,1
192.207717942689,255.9978341673592,0
442.4688627902266,377.25565473274287,2
301.93600699148226,358.2604998620988,2
350.47271097474766,444.53685910932,2
439.0456212424375,174.40489243744383,1
167.5863600623344,231.92798091681215,0
167.3282017507935,290.0132576728731,0
431.3163928845697,89.39032575345709,1
189.94500946740263,80.50807303331821,0
418.7333814771656,118.89364528437952,1
451.2100296705124,115.49030483275406,1
351.2092302820438,387.14132621312217,2
465.82700381005776,367.65024772770414,2
458.1434553144955,491.6548397397195,2
156.78663242377888,192.7762092817314,0
374.780210777955,344.47038172438994,2
411.52586396959913,97.7363893603878,1
376.5791427033611,398.0048948305208,2
485.0988432503182,451.2155620374061,2
170.1319034684904,227.6321103264839,0
439.5139499068096,213.47036576321565,1
431.8902801128049,95.54178833414169,1
472.5884957428221,421.85577216096925,2
448.818587886061,159.22931962546028,1
189.5208987392201,124.68252952114926,0
464.4136205355094,416.4834560234735,2
412.28962266621664,103.56083122063885,1
472.1078595968147,192.516094673388,1
239.40119475009584,128.37807247831716,0
490.4534228150477,318.1361837612505,2
326.76590574218386,373.5901768727766,2
185.90707242093293,274.07320668414553,0
475.7896465031374,87.84522669843089,1
468.6798525458752,151.07629926535714,1
474.9222277394821,147.81974362104393,1
503.3285785985965,118.47644247631352,1
461.0445996424092,371.5065506567357,2
433.8293830648768,113.83562360695235,1
229.93674981278636,205.4808890372896,0
412.2273623943956,94.74801483459896,1
460.0516220499396,158.91727457151114,1
138.56425306258438,194.02579207862368,0
353.7763792150048,396.13317646158623,2
509.0058362572503,362.8968019883944,2
164.38993425228472,187.6665338807828,0
530.074293660455,359.5626972386202,2
483.2458819600859,138.5624972803692,1
159.78139617884085,241.8427679152569,0
560.4508335424356,314.2375233289304,2
357.6214681895822,390.4090898523758,2
526.6009441939992,310.27926299763243,2
284.18256664898576,430.4410458552411,2
493.65806060787946,387.3168983105709,2
457.9999162678287,146.1290079388062,1
519.5639853681644,353.8389670029957,2
427.16543695896576,142.72192067742614,1
453.7532868826727,105.61974665615544,1
416.4462532905093,147.96287668880555,1
314.01080290551755,418.4318755756857,2
417.603755381552,227.2558227411826,1
355.8295356490492,378.18488620549016,2
188.15006649461708,96.52432384505462,0
494.6918604629075,368.8895603801452,2
311.19238953275743,361.7605192668958,2
325.62796835351173,481.0221627031693,2
430.9983785797966,166.97589869402674,1
490.3662586803688,192.9438527061447,1
365.0270176615879,120.85132988588364,1
177.58678544354132,166.20462272526282,0
506.6317761613888,424.8634906167098,2
140.83614613145858,117.62385173714657,0
540.6258438304378,162.07404887469437,1
444.5726372469785,55.62932897132288,1
325.0206956813249,473.1715230531072,2
390.1467776420142,35.129761262293144,1
75.58872175410498,227.5859421400248,0
489.5218325178779,128.48521490833653,1
